run_id,iteration,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef
181,11,5000,0.0,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
182,11,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
183,11,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
184,11,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
185,11,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
186,11,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
187,11,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
188,11,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
189,11,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
190,11,5000,0.00761562492698431,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
191,11,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
192,12,5000,0.34818124771118164,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
193,12,5000,0.0,0.17601900770109885,0.04450567256814061,0.8,1.7227864128706955e-06,0.4179495223006861,128,False,0.006955470551238481,0.4798648273764156
194,12,5000,0.0,0.009356944939825584,0.3093462614181792,0.8,0.00047231459613951996,0.15237056517696157,128,True,0.049736702366362046,0.06610933587697554
195,12,5000,0.0,0.31958776380948456,0.17566153012780444,0.8478558628660019,0.0013336569399874049,0.06912069993359227,64,True,0.006516896421289663,0.8891785284415157
196,12,5000,0.0,0.4446577268275283,0.16078106671039677,0.8689865264421064,1.1869946376770123e-05,0.7680000000000001,32,False,0.3923962177595489,0.32993614546438793
197,12,5000,0.0,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
198,12,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
199,12,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
200,12,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
201,12,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
202,12,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
203,12,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
204,12,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
205,12,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
206,12,5000,0.0,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
207,12,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
208,13,5000,0.911646842956543,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
209,13,5000,0.0,0.17601900770109885,0.04450567256814061,0.8,1.7227864128706955e-06,0.4179495223006861,128,False,0.006955470551238481,0.4798648273764156
210,13,5000,0.0,0.009356944939825584,0.3093462614181792,0.8,0.00047231459613951996,0.15237056517696157,128,True,0.049736702366362046,0.06610933587697554
211,13,5000,0.0,0.31958776380948456,0.17566153012780444,0.8478558628660019,0.0013336569399874049,0.06912069993359227,64,True,0.006516896421289663,0.8891785284415157
212,13,5000,0.0,0.4446577268275283,0.16078106671039677,0.8689865264421064,1.1869946376770123e-05,0.7680000000000001,32,False,0.3923962177595489,0.32993614546438793
213,13,5000,0.02995624952018261,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
214,13,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
215,13,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
216,13,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
217,13,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
218,13,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
219,13,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
220,13,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
221,13,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
222,13,5000,0.0,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
223,13,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
224,14,5000,0.7523655891418457,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
225,14,5000,0.0,0.17601900770109885,0.04450567256814061,0.8,1.7227864128706955e-06,0.4179495223006861,128,False,0.006955470551238481,0.4798648273764156
226,14,5000,0.0,0.009356944939825584,0.3093462614181792,0.8,0.00047231459613951996,0.15237056517696157,128,True,0.049736702366362046,0.06610933587697554
227,14,5000,0.0,0.31958776380948456,0.17566153012780444,0.8478558628660019,0.0013336569399874049,0.06912069993359227,64,True,0.006516896421289663,0.8891785284415157
228,14,5000,0.0,0.4446577268275283,0.16078106671039677,0.8689865264421064,1.1869946376770123e-05,0.7680000000000001,32,False,0.3923962177595489,0.32993614546438793
229,14,5000,0.0,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
230,14,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
231,14,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
232,14,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
233,14,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
234,14,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
235,14,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
236,14,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
237,14,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
238,14,5000,0.0,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
239,14,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
240,15,5000,0.911646842956543,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
241,15,5000,0.0,0.17601900770109885,0.04450567256814061,0.8,1.7227864128706955e-06,0.4179495223006861,128,False,0.006955470551238481,0.4798648273764156
242,15,5000,0.0,0.009356944939825584,0.3093462614181792,0.8,0.00047231459613951996,0.15237056517696157,128,True,0.049736702366362046,0.06610933587697554
243,15,5000,0.0,0.31958776380948456,0.17566153012780444,0.8478558628660019,0.0013336569399874049,0.06912069993359227,64,True,0.006516896421289663,0.8891785284415157
244,15,5000,0.0,0.4446577268275283,0.16078106671039677,0.8689865264421064,1.1869946376770123e-05,0.7680000000000001,32,False,0.3923962177595489,0.32993614546438793
245,15,5000,0.0,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
246,15,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
247,15,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
248,15,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
249,15,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
250,15,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
251,15,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
252,15,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
253,15,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
254,15,5000,0.0,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
255,15,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
256,16,5000,0.7766187191009521,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
257,16,5000,0.0,0.17601900770109885,0.04450567256814061,0.8,1.7227864128706955e-06,0.4179495223006861,128,False,0.006955470551238481,0.4798648273764156
258,16,5000,0.0,0.009356944939825584,0.3093462614181792,0.8,0.00047231459613951996,0.15237056517696157,128,True,0.049736702366362046,0.06610933587697554
259,16,5000,0.0,0.31958776380948456,0.17566153012780444,0.8478558628660019,0.0013336569399874049,0.06912069993359227,64,True,0.006516896421289663,0.8891785284415157
260,16,5000,0.0,0.4446577268275283,0.16078106671039677,0.8689865264421064,1.1869946376770123e-05,0.7680000000000001,32,False,0.3923962177595489,0.32993614546438793
261,16,5000,0.0,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
262,16,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
263,16,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
264,16,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
265,16,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
266,16,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
267,16,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
268,16,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
269,16,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
270,16,5000,0.0,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
271,16,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
272,17,5000,0.22694998979568481,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
273,17,5000,0.0,0.17601900770109885,0.04450567256814061,0.8,1.7227864128706955e-06,0.4179495223006861,128,False,0.006955470551238481,0.4798648273764156
274,17,5000,0.0,0.009356944939825584,0.3093462614181792,0.8,0.00047231459613951996,0.15237056517696157,128,True,0.049736702366362046,0.06610933587697554
275,17,5000,0.0,0.31958776380948456,0.17566153012780444,0.8478558628660019,0.0013336569399874049,0.06912069993359227,64,True,0.006516896421289663,0.8891785284415157
276,17,5000,0.0,0.4446577268275283,0.16078106671039677,0.8689865264421064,1.1869946376770123e-05,0.7680000000000001,32,False,0.3923962177595489,0.32993614546438793
277,17,5000,0.0,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
278,17,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
279,17,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
280,17,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
281,17,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
282,17,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
283,17,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
284,17,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
285,17,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
286,17,5000,0.0,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
287,17,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
288,18,5000,0.18142500519752502,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
289,18,5000,0.0,0.17601900770109885,0.04450567256814061,0.8,1.7227864128706955e-06,0.4179495223006861,128,False,0.006955470551238481,0.4798648273764156
290,18,5000,0.0,0.009356944939825584,0.3093462614181792,0.8,0.00047231459613951996,0.15237056517696157,128,True,0.049736702366362046,0.06610933587697554
291,18,5000,0.0,0.31958776380948456,0.17566153012780444,0.8478558628660019,0.0013336569399874049,0.06912069993359227,64,True,0.006516896421289663,0.8891785284415157
292,18,5000,0.0,0.4446577268275283,0.16078106671039677,0.8689865264421064,1.1869946376770123e-05,0.7680000000000001,32,False,0.3923962177595489,0.32993614546438793
293,18,5000,0.0,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
294,18,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
295,18,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
296,18,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
297,18,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
298,18,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
299,18,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
300,18,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
301,18,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
302,18,5000,0.06814686954021454,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
303,18,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
304,19,5000,0.2726718783378601,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
305,19,5000,0.0,0.17601900770109885,0.04450567256814061,0.8,1.7227864128706955e-06,0.4179495223006861,128,False,0.006955470551238481,0.4798648273764156
306,19,5000,0.0,0.009356944939825584,0.3093462614181792,0.8,0.00047231459613951996,0.15237056517696157,128,True,0.049736702366362046,0.06610933587697554
307,19,5000,0.0,0.31958776380948456,0.17566153012780444,0.8478558628660019,0.0013336569399874049,0.06912069993359227,64,True,0.006516896421289663,0.8891785284415157
308,19,5000,0.0,0.4446577268275283,0.16078106671039677,0.8689865264421064,1.1869946376770123e-05,0.7680000000000001,32,False,0.3923962177595489,0.32993614546438793
309,19,5000,0.0,0.3543898119291806,0.09180474863791223,0.8370067424591108,4.193241472001623e-05,0.21726573826753476,64,False,0.26796229570587965,0.9048070749471118
310,19,5000,0.0,0.2517556327913201,0.010607704594572054,0.9999,0.00018025992037329705,0.27327372456830745,64,False,0.25398559012222827,0.7834691474367261
311,19,5000,0.0,0.5,0.13326706038321925,0.9999,0.02187178605081213,0.7520722590509014,32,True,0.009309908646253664,0.8063357648956871
312,19,5000,0.0,0.11049355637843664,0.12378493204004133,0.8,6.150661918013458e-05,0.21075537852416126,128,True,0.004180702313010353,0.5388459561849162
313,19,5000,0.0,0.5,0.27266851138134884,0.9971292345873426,0.00029206990973628077,0.6846242895761263,32,False,0.340661523737643,0.3580623096197473
314,19,5000,0.0,0.29837064839896593,0.20549045943113098,0.9848900949236751,6.259297866263543e-05,0.3219626873133873,64,True,0.35111962784610723,0.743331153332302
315,19,5000,0.0,0.14667243639513847,0.05467612780588038,0.9239139134140808,4.230329110999521e-05,0.20469957147339218,32,True,0.1660665188962702,0.376195550701726
316,19,5000,0.0,0.05594668270285106,0.12730786730727295,0.96,0.02218398954897199,0.7680000000000001,64,False,0.27562907885492866,0.15045192305882504
317,19,5000,0.0,0.4235172756629186,0.34074424229773587,0.8,1.0211894063234547e-05,0.30661822566256813,32,True,0.15970207116905,0.6744945487782765
318,19,5000,0.0,0.024747016655332656,0.08067588025856424,0.8,0.00010024437379586415,0.08705896293820004,64,False,0.18049663308101646,0.4472908143095804
319,19,5000,0.0,0.08532678462406858,0.2457600000000001,0.8,1.0302618771897843e-06,0.05895914216332557,32,False,0.34690130359890603,1.0
320,20,5000,0.0,0.18524904628845615,0.05164216659393739,0.9999,0.04026351582405136,0.6677322818634742,64,True,0.03408201161057896,0.4744777537886692
